,business_id,business_name,Zip,Median
16851,80659,Azalina's,94103.0,"53,548"
16852,91849,Koja Kitchen SF,94103.0,"53,548"
16853,78852,Pork Store Cafe Valencia,94103.0,"53,548"
16854,67123,Mozzeria,94103.0,"53,548"
16855,86567,Poke Bar,94103.0,"53,548"
16856,81088,Liberty Cheesesteak,94103.0,"53,548"
16857,19003,Panchitas Restaurant,94103.0,"53,548"
16858,89993,Henry's Hunan Restaurant,94103.0,"53,548"
16859,6564,HWA LEI MARKET,94103.0,"53,548"
16860,80659,Azalina's,94103.0,"53,548"
16861,146,DEJA VU PIZZA & PASTA,94103.0,"53,548"
16862,79410,Rintaro,94103.0,"53,548"
16863,1674,NORDSTROM BAZILLE,94103.0,"53,548"
16864,81310,"Equinox Fitness SC San Francisco, Inc.",94103.0,"53,548"
16865,28206,Westfield Food Court Scullery,94103.0,"53,548"
16866,64416,Yoppi Yogurt,94103.0,"53,548"
16867,71780,Veterans Commons,94103.0,"53,548"
16868,1674,NORDSTROM BAZILLE,94103.0,"53,548"
16869,75375,Goku,94103.0,"53,548"
16870,744,Cafe Bellini,94103.0,"53,548"
16871,71416,The Supremo Pizza LLC,94103.0,"53,548"
16872,39113,Green Papaya Restaurant,94103.0,"53,548"
16873,83643,Burma Love,94103.0,"53,548"
16874,146,DEJA VU PIZZA & PASTA,94103.0,"53,548"
16875,66732,Soma Restaurant And Bar,94103.0,"53,548"
16876,39113,Green Papaya Restaurant,94103.0,"53,548"
16877,91849,Koja Kitchen SF,94103.0,"53,548"
16878,89276,"Fresca Gardens, Inc",94103.0,"53,548"
16879,146,DEJA VU PIZZA & PASTA,94103.0,"53,548"
16880,23068,El Cafetazo,94103.0,"53,548"
16881,58637,54 Mint Wine Bar,94103.0,"53,548"
16882,82453,Go JoJo's MoJo,94103.0,"53,548"
16883,81356,Bon Appetit,94103.0,"53,548"
16884,66534,Midway Grill (Snack Shop),94103.0,"53,548"
16885,72169,Pastel Brazzuca,94103.0,"53,548"
16886,81759,Sally's Restaurant and Deli,94103.0,"53,548"
16887,39113,Green Papaya Restaurant,94103.0,"53,548"
16888,66811,BK11852,94103.0,"53,548"
16889,744,Cafe Bellini,94103.0,"53,548"
16890,91121,Bluestone Lane,94103.0,"53,548"
16891,72169,Pastel Brazzuca,94103.0,"53,548"
16892,19003,Panchitas Restaurant,94103.0,"53,548"
16893,89993,Henry's Hunan Restaurant,94103.0,"53,548"
16894,66732,Soma Restaurant And Bar,94103.0,"53,548"
16895,72169,Pastel Brazzuca,94103.0,"53,548"
16896,68027,Pan3 Retail LLC,94103.0,"53,548"
16897,19058,Moscone Center West - 1st Flr. Pantry,94103.0,"53,548"
16898,19056,Moscone Center West -  3 Flr. Pantry,94103.0,"53,548"
16899,94347,Mayah's Restaurant Cafe,94103.0,"53,548"
16900,78911,Samovar Tea Mission LLC,94103.0,"53,548"
16901,91486,Vitality Bowls #057,94103.0,"53,548"
16902,78911,Samovar Tea Mission LLC,94103.0,"53,548"
16903,5011,STARBUCKS COFFEE CO,94103.0,"53,548"
16904,68366,Flying Pig Bistro,94103.0,"53,548"
16905,66732,Soma Restaurant And Bar,94103.0,"53,548"
16906,3459,BASIL THAI RESTAURANT & BAR,94103.0,"53,548"
16907,35591,The Monk's Kettle,94103.0,"53,548"
16908,15120,Nordstrom Espresso Bar,94103.0,"53,548"
16909,7678,Casa Thai Market,94103.0,"53,548"
16910,82107,Izzy's Cheesesteaks,94103.0,"53,548"
16911,75649,Chairman Truck,94103.0,"53,548"
16912,2854,SANRAKU,94103.0,"53,548"
16913,2764,AL-HAMRA,94103.0,"53,548"
16914,62532,Pica Pica,94103.0,"53,548"
16915,96698,EIGHTEA,94103.0,"53,548"
16916,79654,Orenchi,94103.0,"53,548"
16917,84339,Bon Appetit Management Co,94103.0,"53,548"
16918,66732,Soma Restaurant And Bar,94103.0,"53,548"
16919,81802,Dos Pinas,94103.0,"53,548"
16920,94852,Fresh Made Cafe,94103.0,"53,548"
16921,5011,STARBUCKS COFFEE CO,94103.0,"53,548"
16922,79214,The Village,94103.0,"53,548"
16923,93065,Big Lantern,94103.0,"53,548"
16924,2764,AL-HAMRA,94103.0,"53,548"
16925,28206,Westfield Food Court Scullery,94103.0,"53,548"
16926,66406,Charley's Grilled Subs,94103.0,"53,548"
16927,19055,Moscone Center West - Bsmt Kitchen,94103.0,"53,548"
16928,66732,Soma Restaurant And Bar,94103.0,"53,548"
16929,81802,Dos Pinas,94103.0,"53,548"
16930,2764,AL-HAMRA,94103.0,"53,548"
16931,2764,AL-HAMRA,94103.0,"53,548"
16932,37350,Press Club,94103.0,"53,548"
16933,68763,Kichi Grill,94103.0,"53,548"
16934,84634,Gyros on Wheels,94103.0,"53,548"
16935,87469,Bon Appetit Management Co.,94103.0,"53,548"
16936,68366,Flying Pig Bistro,94103.0,"53,548"
16937,69195,Center Cafe,94103.0,"53,548"
16938,19055,Moscone Center West - Bsmt Kitchen,94103.0,"53,548"
16939,96645,Domingo's International Kitchen and Fusion,94103.0,"53,548"
16940,77772,Happy Donut,94103.0,"53,548"
16941,19003,Panchitas Restaurant,94103.0,"53,548"
16942,83709,I.C.U. Market & Deli Inc.,94103.0,"53,548"
16943,28206,Westfield Food Court Scullery,94103.0,"53,548"
16944,5053,JAVA TRADING CO,94103.0,"53,548"
16945,65860,Super Duper,94103.0,"53,548"
16946,86330,SF Bistro,94103.0,"53,548"
16947,68831,Super Duper,94103.0,"53,548"
16948,28206,Westfield Food Court Scullery,94103.0,"53,548"
16949,5053,JAVA TRADING CO,94103.0,"53,548"
16950,93065,Big Lantern,94103.0,"53,548"
16951,3838,CAFE PICARO,94103.0,"53,548"
16952,7678,Casa Thai Market,94103.0,"53,548"
16953,96300,PEET'S COFFEE AND TEA INC,94103.0,"53,548"
16954,69195,Center Cafe,94103.0,"53,548"
16955,69694,Split Bread,94103.0,"53,548"
16956,6564,HWA LEI MARKET,94103.0,"53,548"
16957,7880,Ballroom Bakery,94103.0,"53,548"
16958,28206,Westfield Food Court Scullery,94103.0,"53,548"
16959,2743,NOAH'S NEW YORK BAGELS #2147,94103.0,"53,548"
16960,92642,Ippudo,94103.0,"53,548"
16961,79410,Rintaro,94103.0,"53,548"
16962,7678,Casa Thai Market,94103.0,"53,548"
16963,82718,Bon Appetit @ Twitter,94103.0,"53,548"
16964,83612,Lobster ME,94103.0,"53,548"
16965,28206,Westfield Food Court Scullery,94103.0,"53,548"
16966,87541,Bellota,94103.0,"53,548"
16967,3838,CAFE PICARO,94103.0,"53,548"
16968,6564,HWA LEI MARKET,94103.0,"53,548"
16969,69290,Kettle Corn Star,94103.0,"53,548"
16970,90520,Nucha,94103.0,"53,548"
16971,7678,Casa Thai Market,94103.0,"53,548"
16972,85690,Chico's Pizza,94103.0,"53,548"
16973,28206,Westfield Food Court Scullery,94103.0,"53,548"
16974,3651,PANCHO VILLA,94103.0,"53,548"
16975,68366,Flying Pig Bistro,94103.0,"53,548"
16976,6564,HWA LEI MARKET,94103.0,"53,548"
16977,58637,54 Mint Wine Bar,94103.0,"53,548"
16978,69195,Center Cafe,94103.0,"53,548"
16979,79299,Focaccia Market Bakery,94103.0,"53,548"
16980,68451,Buckhorn Grills,94103.0,"53,548"
16981,84038,Delarosa,94103.0,"53,548"
16982,19003,Panchitas Restaurant,94103.0,"53,548"
16983,65442,Bluestem Brasserie,94103.0,"53,548"
16984,87541,Bellota,94103.0,"53,548"
16985,69195,Center Cafe,94103.0,"53,548"
16986,66717,Giordano Bros.,94103.0,"53,548"
16987,7678,Casa Thai Market,94103.0,"53,548"
16988,2553,Its Tops Coffee Shop,94103.0,"53,548"
16989,19003,Panchitas Restaurant,94103.0,"53,548"
16990,7678,Casa Thai Market,94103.0,"53,548"
16991,79299,Focaccia Market Bakery,94103.0,"53,548"
16992,10332,Harvest Urban Market,94103.0,"53,548"
16993,75108,Panchitas Cart,94103.0,"53,548"
16994,69249,Bon Appetit @ Twitter,94103.0,"53,548"
16995,3838,CAFE PICARO,94103.0,"53,548"
16996,19057,Moscone Center West -  2nd Flr. Pantry,94103.0,"53,548"
16997,2437,MANORA'S THAI CUISINE,94103.0,"53,548"
16998,66717,Giordano Bros.,94103.0,"53,548"
16999,2764,AL-HAMRA,94103.0,"53,548"
17000,79410,Rintaro,94103.0,"53,548"
17001,19003,Panchitas Restaurant,94103.0,"53,548"
17002,6564,HWA LEI MARKET,94103.0,"53,548"
17003,34505,Whole Foods Market,94103.0,"53,548"
17004,3838,CAFE PICARO,94103.0,"53,548"
17005,4590,TAQUERIA CAN-CUN  RESTAURANT,94103.0,"53,548"
17006,80494,Tap (415),94103.0,"53,548"
17007,66715,Brick and Mortar,94103.0,"53,548"
17008,85144,Pressed Juicery,94103.0,"53,548"
17009,5150,Kentucky Fried Chicken,94103.0,"53,548"
17010,64308,Goody Goodie Cream & Sugar,94103.0,"53,548"
17011,79599,Oasis Grill,94103.0,"53,548"
17012,65442,Bluestem Brasserie,94103.0,"53,548"
17013,80974,Blue Bottle Coffee,94103.0,"53,548"
17014,86330,SF Bistro,94103.0,"53,548"
17015,88087,Cafe In,94103.0,"53,548"
17016,66811,BK11852,94103.0,"53,548"
17017,28206,Westfield Food Court Scullery,94103.0,"53,548"
17018,10332,Harvest Urban Market,94103.0,"53,548"
17019,79599,Oasis Grill,94103.0,"53,548"
17020,2764,AL-HAMRA,94103.0,"53,548"
17021,19003,Panchitas Restaurant,94103.0,"53,548"
17022,81088,Liberty Cheesesteak,94103.0,"53,548"
17023,19003,Panchitas Restaurant,94103.0,"53,548"
17024,63757,Ajisen Ramen,94103.0,"53,548"
17025,2553,Its Tops Coffee Shop,94103.0,"53,548"
17026,85947,Teo,94103.0,"53,548"
17027,82453,Go JoJo's MoJo,94103.0,"53,548"
17028,85690,Chico's Pizza,94103.0,"53,548"
17029,66811,BK11852,94103.0,"53,548"
17030,3752,Pauline's Pizza,94103.0,"53,548"
17031,83889,Earthbar,94103.0,"53,548"
17032,73840,L'acajou Bakery and Cafe,94103.0,"53,548"
17033,5019,PEET'S COFFEE & TEA,94103.0,"53,548"
17034,7538,FREDS LIQUOR & DELI,94103.0,"53,548"
17035,83889,Earthbar,94103.0,"53,548"
17036,6564,HWA LEI MARKET,94103.0,"53,548"
17037,84038,Delarosa,94103.0,"53,548"
17038,87312,Tawla,94103.0,"53,548"
17039,68366,Flying Pig Bistro,94103.0,"53,548"
17040,83612,Lobster ME,94103.0,"53,548"
17041,60713,Sightglass Roasters,94103.0,"53,548"
17042,63757,Ajisen Ramen,94103.0,"53,548"
17043,79704,Shizen Restaurant,94103.0,"53,548"
17044,66715,Brick and Mortar,94103.0,"53,548"
17045,89803,Ushio Ramen,94103.0,"53,548"
17046,68831,Super Duper,94103.0,"53,548"
17047,28206,Westfield Food Court Scullery,94103.0,"53,548"
17048,5870,CARMICHAEL ELEMENTARY SCHOOL,94103.0,"53,548"
17049,69694,Split Bread,94103.0,"53,548"
17050,82721,Bon Appetit @ Twitter,94103.0,"53,548"
17051,28206,Westfield Food Court Scullery,94103.0,"53,548"
17052,3838,CAFE PICARO,94103.0,"53,548"
17053,3838,CAFE PICARO,94103.0,"53,548"
17054,3752,Pauline's Pizza,94103.0,"53,548"
17055,37090,Basil Canteen,94103.0,"53,548"
17056,76817,Lers Ros 16th Street,94103.0,"53,548"
17057,93384,Cochinita #2,94103.0,"53,548"
17058,27799,Buckhorn Grill,94103.0,"53,548"
17059,6564,HWA LEI MARKET,94103.0,"53,548"
17060,84921,Mission Foodhall,94103.0,"53,548"
17061,28206,Westfield Food Court Scullery,94103.0,"53,548"
17062,92642,Ippudo,94103.0,"53,548"
17063,62532,Pica Pica,94103.0,"53,548"
17064,92827,Meal Boxes Etc,94103.0,"53,548"
17065,85690,Chico's Pizza,94103.0,"53,548"
17066,3651,PANCHO VILLA,94103.0,"53,548"
17067,75108,Panchitas Cart,94103.0,"53,548"
17068,66363,Subway Sandwich #41309,94103.0,"53,548"
17069,92827,Meal Boxes Etc,94103.0,"53,548"
17070,6564,HWA LEI MARKET,94103.0,"53,548"
17071,64308,Goody Goodie Cream & Sugar,94103.0,"53,548"
17072,86013,Safehouse,94103.0,"53,548"
17073,84038,Delarosa,94103.0,"53,548"
17074,68366,Flying Pig Bistro,94103.0,"53,548"
17075,83889,Earthbar,94103.0,"53,548"
17076,68451,Buckhorn Grills,94103.0,"53,548"
17077,27964,Little Star Pizza Valencia,94103.0,"53,548"
17078,2764,AL-HAMRA,94103.0,"53,548"
17079,10332,Harvest Urban Market,94103.0,"53,548"
17080,63757,Ajisen Ramen,94103.0,"53,548"
17081,69691,1601 Bar & Kitchen,94103.0,"53,548"
17082,94929,Papalote,94103.0,"53,548"
17083,65442,Bluestem Brasserie,94103.0,"53,548"
17084,76817,Lers Ros 16th Street,94103.0,"53,548"
17085,83889,Earthbar,94103.0,"53,548"
17086,19003,Panchitas Restaurant,94103.0,"53,548"
17087,86013,Safehouse,94103.0,"53,548"
17088,28206,Westfield Food Court Scullery,94103.0,"53,548"
17089,38566,Tropisueño,94103.0,"53,548"
17090,70045,Johnny Doughnuts,94103.0,"53,548"
17091,66406,Charley's Grilled Subs,94103.0,"53,548"
17092,69691,1601 Bar & Kitchen,94103.0,"53,548"
17093,79599,Oasis Grill,94103.0,"53,548"
17094,81802,Dos Pinas,94103.0,"53,548"
17095,77772,Happy Donut,94103.0,"53,548"
17096,38709,Pepe's Taqueria,94103.0,"53,548"
17097,81802,Dos Pinas,94103.0,"53,548"
17098,74084,Miss Saigon LLC,94103.0,"53,548"
17099,2407,BUTTER,94103.0,"53,548"
17100,34505,Whole Foods Market,94103.0,"53,548"
17101,66475,Sur La Table,94103.0,"53,548"
17102,81356,Bon Appetit,94103.0,"53,548"
17103,2437,MANORA'S THAI CUISINE,94103.0,"53,548"
17104,5011,STARBUCKS COFFEE CO,94103.0,"53,548"
17105,34181,Coffee Bar 1 LLC,94103.0,"53,548"
17106,97581,ELIXART,94103.0,"53,548"
17107,3076,Limon Restaurant,94103.0,"53,548"
17108,96779,SORABOL KOREAN BBQ AND ASIAN NOODLES,94103.0,"53,548"
17109,66406,Charley's Grilled Subs,94103.0,"53,548"
17110,66475,Sur La Table,94103.0,"53,548"
17111,4923,TED'S MARKET,94103.0,"53,548"
17112,87639,Golden Burma Restaurant,94103.0,"53,548"
17113,69694,Split Bread,94103.0,"53,548"
17114,85258,Torraku Ramen,94103.0,"53,548"
17115,68366,Flying Pig Bistro,94103.0,"53,548"
17116,8948,SEGAFREDO,94103.0,"53,548"
17117,89710,Manila Bowl,94103.0,"53,548"
17118,92642,Ippudo,94103.0,"53,548"
17119,87469,Bon Appetit Management Co.,94103.0,"53,548"
17120,7538,FREDS LIQUOR & DELI,94103.0,"53,548"
17121,7605,SONOMA LIQUORS,94103.0,"53,548"
17122,86567,Poke Bar,94103.0,"53,548"
17123,38566,Tropisueño,94103.0,"53,548"
17124,3649,SAFEWAY #1490,94103.0,"53,548"
17125,71327,TableTop Tap House,94103.0,"53,548"
17126,81802,Dos Pinas,94103.0,"53,548"
17127,86284,Los Yaquis,94103.0,"53,548"
17128,68104,Freshroll,94103.0,"53,548"
17129,66475,Sur La Table,94103.0,"53,548"
17130,5150,Kentucky Fried Chicken,94103.0,"53,548"
17131,1154,SUNFLOWER RESTAURANT,94103.0,"53,548"
17132,82453,Go JoJo's MoJo,94103.0,"53,548"
17133,92642,Ippudo,94103.0,"53,548"
17134,94269,Chanvi,94103.0,"53,548"
17135,66406,Charley's Grilled Subs,94103.0,"53,548"
17136,86013,Safehouse,94103.0,"53,548"
17137,88429,Rabbit Hole Cafe,94103.0,"53,548"
17138,71327,TableTop Tap House,94103.0,"53,548"
17139,2743,NOAH'S NEW YORK BAGELS #2147,94103.0,"53,548"
17140,63757,Ajisen Ramen,94103.0,"53,548"
17141,73840,L'acajou Bakery and Cafe,94103.0,"53,548"
17142,65529,DNA Pizza,94103.0,"53,548"
17143,2437,MANORA'S THAI CUISINE,94103.0,"53,548"
17144,75108,Panchitas Cart,94103.0,"53,548"
17145,2854,SANRAKU,94103.0,"53,548"
17146,37090,Basil Canteen,94103.0,"53,548"
17147,89710,Manila Bowl,94103.0,"53,548"
17148,3948,Mel's Drive-In,94103.0,"53,548"
17149,2638,SF BAGEL CO. (KATZ BAGELS),94103.0,"53,548"
17150,96936,HARDWOOD BAR & SMOKERY,94103.0,"53,548"
17151,82721,Bon Appetit @ Twitter,94103.0,"53,548"
17152,76817,Lers Ros 16th Street,94103.0,"53,548"
17153,78220,Howard & 6th Street Food Market Inc.,94103.0,"53,548"
17154,37090,Basil Canteen,94103.0,"53,548"
17155,5150,Kentucky Fried Chicken,94103.0,"53,548"
17156,81508,"Mo'z Cafe, Inc.",94103.0,"53,548"
17157,34505,Whole Foods Market,94103.0,"53,548"
17158,37090,Basil Canteen,94103.0,"53,548"
17159,78852,Pork Store Cafe Valencia,94103.0,"53,548"
17160,75108,Panchitas Cart,94103.0,"53,548"
17161,5150,Kentucky Fried Chicken,94103.0,"53,548"
17162,74084,Miss Saigon LLC,94103.0,"53,548"
17163,69520,Inay - Metreon SF,94103.0,"53,548"
17164,2409,Mission Hunan Restaurant,94103.0,"53,548"
17165,2764,AL-HAMRA,94103.0,"53,548"
17166,86156,Jamba Juice,94103.0,"53,548"
17167,2764,AL-HAMRA,94103.0,"53,548"
17168,68104,Freshroll,94103.0,"53,548"
17169,76817,Lers Ros 16th Street,94103.0,"53,548"
17170,86156,Jamba Juice,94103.0,"53,548"
17171,71327,TableTop Tap House,94103.0,"53,548"
17172,86156,Jamba Juice,94103.0,"53,548"
17173,67602,Chipotle Mexican Grill #1702,94103.0,"53,548"
17174,7407,TRADER JOE'S,94103.0,"53,548"
17175,97189,SENIORES PIZZA,94103.0,"53,548"
17176,94929,Papalote,94103.0,"53,548"
17177,87339,In Situ,94103.0,"53,548"
17178,90214,The Melt,94103.0,"53,548"
17179,5010,LATTE EXPRESS,94103.0,"53,548"
17180,84038,Delarosa,94103.0,"53,548"
17181,87639,Golden Burma Restaurant,94103.0,"53,548"
17182,66811,BK11852,94103.0,"53,548"
17183,89710,Manila Bowl,94103.0,"53,548"
17184,96779,SORABOL KOREAN BBQ AND ASIAN NOODLES,94103.0,"53,548"
17185,1154,SUNFLOWER RESTAURANT,94103.0,"53,548"
17186,2638,SF BAGEL CO. (KATZ BAGELS),94103.0,"53,548"
17187,76747,Tu Lan Vietnamese Restaurant,94103.0,"53,548"
17188,94269,Chanvi,94103.0,"53,548"
17189,2437,MANORA'S THAI CUISINE,94103.0,"53,548"
17190,69691,1601 Bar & Kitchen,94103.0,"53,548"
17191,87909,K and D Market,94103.0,"53,548"
17192,62769,Loving Hut Vegan Cuisine,94103.0,"53,548"
17193,97189,SENIORES PIZZA,94103.0,"53,548"
17194,3948,Mel's Drive-In,94103.0,"53,548"
17195,61514,Foods Co #357,94103.0,"53,548"
17196,94709,Haley McNicoll's Celtic- American Eatery,94103.0,"53,548"
17197,97913,HOT SPUD,94103.0,"53,548"
17198,2331,JADE CAFE #3,94103.0,"53,548"
17199,92642,Ippudo,94103.0,"53,548"
17200,76817,Lers Ros 16th Street,94103.0,"53,548"
17201,61514,Foods Co #357,94103.0,"53,548"
17202,91241,El Capitan,94103.0,"53,548"
17203,34505,Whole Foods Market,94103.0,"53,548"
17204,69691,1601 Bar & Kitchen,94103.0,"53,548"
17205,73840,L'acajou Bakery and Cafe,94103.0,"53,548"
17206,69195,Center Cafe,94103.0,"53,548"
17207,2764,AL-HAMRA,94103.0,"53,548"
17208,37670,Bergerac,94103.0,"53,548"
17209,5150,Kentucky Fried Chicken,94103.0,"53,548"
17210,73840,L'acajou Bakery and Cafe,94103.0,"53,548"
17211,3855,RAINBOW GROCERY,94103.0,"53,548"
17212,86156,Jamba Juice,94103.0,"53,548"
17213,38566,Tropisueño,94103.0,"53,548"
17214,1154,SUNFLOWER RESTAURANT,94103.0,"53,548"
17215,99047,BEYONDBURMA,94103.0,"53,548"
17216,2743,NOAH'S NEW YORK BAGELS #2147,94103.0,"53,548"
17217,96779,SORABOL KOREAN BBQ AND ASIAN NOODLES,94103.0,"53,548"
17218,37090,Basil Canteen,94103.0,"53,548"
17219,99679,Marley's Streats,94103.0,"53,548"
17220,5150,Kentucky Fried Chicken,94103.0,"53,548"
17221,86567,Poke Bar,94103.0,"53,548"
17222,5150,Kentucky Fried Chicken,94103.0,"53,548"
17223,77772,Happy Donut,94103.0,"53,548"
17224,88388,Garajito,94103.0,"53,548"
17225,89710,Manila Bowl,94103.0,"53,548"
17226,70983,M.Y. China,94103.0,"53,548"
17227,67602,Chipotle Mexican Grill #1702,94103.0,"53,548"
17228,34181,Coffee Bar 1 LLC,94103.0,"53,548"
17229,94269,Chanvi,94103.0,"53,548"
17230,3393,DON RAMON,94103.0,"53,548"
17231,79196,Veraci Pizza,94103.0,"53,548"
17232,5150,Kentucky Fried Chicken,94103.0,"53,548"
17233,86567,Poke Bar,94103.0,"53,548"
17234,71327,TableTop Tap House,94103.0,"53,548"
17235,94269,Chanvi,94103.0,"53,548"
17236,87639,Golden Burma Restaurant,94103.0,"53,548"
17237,5010,LATTE EXPRESS,94103.0,"53,548"
17238,75108,Panchitas Cart,94103.0,"53,548"
17239,94269,Chanvi,94103.0,"53,548"
17240,75108,Panchitas Cart,94103.0,"53,548"
17241,66406,Charley's Grilled Subs,94103.0,"53,548"
17242,75108,Panchitas Cart,94103.0,"53,548"
17243,88388,Garajito,94103.0,"53,548"
17244,76747,Tu Lan Vietnamese Restaurant,94103.0,"53,548"
17245,87312,Tawla,94103.0,"53,548"
17246,4531,AK SUBS,94103.0,"53,548"
17247,96779,SORABOL KOREAN BBQ AND ASIAN NOODLES,94103.0,"53,548"
17248,5010,LATTE EXPRESS,94103.0,"53,548"
17249,5011,STARBUCKS COFFEE CO,94103.0,"53,548"
17250,88429,Rabbit Hole Cafe,94103.0,"53,548"
17251,3393,DON RAMON,94103.0,"53,548"
17252,97337,LA CUISINE CAFE,94103.0,"53,548"
17253,94590,City Produce,94103.0,"53,548"
17254,84634,Gyros on Wheels,94103.0,"53,548"
17255,85258,Torraku Ramen,94103.0,"53,548"
17256,69520,Inay - Metreon SF,94103.0,"53,548"
17257,76817,Lers Ros 16th Street,94103.0,"53,548"
17258,73840,L'acajou Bakery and Cafe,94103.0,"53,548"
17259,3752,Pauline's Pizza,94103.0,"53,548"
17260,84038,Delarosa,94103.0,"53,548"
17261,18577,AMC Theatres Metreon 16 - Main Stand,94103.0,"53,548"
17262,81508,"Mo'z Cafe, Inc.",94103.0,"53,548"
17263,5150,Kentucky Fried Chicken,94103.0,"53,548"
17264,94929,Papalote,94103.0,"53,548"
17265,2743,NOAH'S NEW YORK BAGELS #2147,94103.0,"53,548"
17266,4057,BIN 55,94103.0,"53,548"
17267,2764,AL-HAMRA,94103.0,"53,548"
17268,94269,Chanvi,94103.0,"53,548"
17269,2331,JADE CAFE #3,94103.0,"53,548"
17270,76817,Lers Ros 16th Street,94103.0,"53,548"
17271,76817,Lers Ros 16th Street,94103.0,"53,548"
17272,76747,Tu Lan Vietnamese Restaurant,94103.0,"53,548"
17273,1154,SUNFLOWER RESTAURANT,94103.0,"53,548"
17274,68104,Freshroll,94103.0,"53,548"
17275,94269,Chanvi,94103.0,"53,548"
17276,87338,Lemonade,94103.0,"53,548"
17277,96936,HARDWOOD BAR & SMOKERY,94103.0,"53,548"
17278,87909,K and D Market,94103.0,"53,548"
17279,81508,"Mo'z Cafe, Inc.",94103.0,"53,548"
17280,65529,DNA Pizza,94103.0,"53,548"
17281,86567,Poke Bar,94103.0,"53,548"
17282,2407,BUTTER,94103.0,"53,548"
17283,68831,Super Duper,94103.0,"53,548"
17284,68366,Flying Pig Bistro,94103.0,"53,548"
17285,2764,AL-HAMRA,94103.0,"53,548"
17286,73840,L'acajou Bakery and Cafe,94103.0,"53,548"
17287,5150,Kentucky Fried Chicken,94103.0,"53,548"
17288,2331,JADE CAFE #3,94103.0,"53,548"
17289,81508,"Mo'z Cafe, Inc.",94103.0,"53,548"
17290,79410,Rintaro,94103.0,"53,548"
17291,7407,TRADER JOE'S,94103.0,"53,548"
17292,68104,Freshroll,94103.0,"53,548"
17293,2331,JADE CAFE #3,94103.0,"53,548"
17294,77065,Pho Hour,94103.0,"53,548"
17295,86567,Poke Bar,94103.0,"53,548"
17296,5998,CENTRO LATINO DE SAN FRANCISCO,94103.0,"53,548"
17297,2638,SF BAGEL CO. (KATZ BAGELS),94103.0,"53,548"
17298,92352,Khamsa,94103.0,"53,548"
17299,88388,Garajito,94103.0,"53,548"
17300,86013,Safehouse,94103.0,"53,548"
17301,94929,Papalote,94103.0,"53,548"
17302,79196,Veraci Pizza,94103.0,"53,548"
17303,74084,Miss Saigon LLC,94103.0,"53,548"
17304,5150,Kentucky Fried Chicken,94103.0,"53,548"
17305,91241,El Capitan,94103.0,"53,548"
17306,83612,Lobster ME,94103.0,"53,548"
17307,5150,Kentucky Fried Chicken,94103.0,"53,548"
17308,1674,NORDSTROM BAZILLE,94103.0,"53,548"
17309,76817,Lers Ros 16th Street,94103.0,"53,548"
17310,1154,SUNFLOWER RESTAURANT,94103.0,"53,548"
17311,78911,Samovar Tea Mission LLC,94103.0,"53,548"
17312,96779,SORABOL KOREAN BBQ AND ASIAN NOODLES,94103.0,"53,548"
17313,1674,NORDSTROM BAZILLE,94103.0,"53,548"
17314,97337,LA CUISINE CAFE,94103.0,"53,548"
17315,88429,Rabbit Hole Cafe,94103.0,"53,548"
17316,2638,SF BAGEL CO. (KATZ BAGELS),94103.0,"53,548"
17317,2854,SANRAKU,94103.0,"53,548"
17318,77772,Happy Donut,94103.0,"53,548"
17319,94590,City Produce,94103.0,"53,548"
17320,37350,Press Club,94103.0,"53,548"
17321,81356,Bon Appetit,94103.0,"53,548"
17322,95761,Anton's Pizza,94103.0,"53,548"
17323,2326,IRMA'S PAMPANGA RESTAURANT,94103.0,"53,548"
17324,2331,JADE CAFE #3,94103.0,"53,548"
17325,3393,DON RAMON,94103.0,"53,548"
17326,97189,SENIORES PIZZA,94103.0,"53,548"
17327,5150,Kentucky Fried Chicken,94103.0,"53,548"
17328,86567,Poke Bar,94103.0,"53,548"
17329,75108,Panchitas Cart,94103.0,"53,548"
17330,2854,SANRAKU,94103.0,"53,548"
17331,61514,Foods Co #357,94103.0,"53,548"
17332,81356,Bon Appetit,94103.0,"53,548"
17333,81800,Mikado Sushi Inc.,94103.0,"53,548"
17334,38709,Pepe's Taqueria,94103.0,"53,548"
17335,74084,Miss Saigon LLC,94103.0,"53,548"
17336,75108,Panchitas Cart,94103.0,"53,548"
17337,97581,ELIXART,94103.0,"53,548"
17338,3649,SAFEWAY #1490,94103.0,"53,548"
17339,88429,Rabbit Hole Cafe,94103.0,"53,548"
17340,59577,Pasta Moto of San Francisco Centre LLC,94103.0,"53,548"
17341,89276,"Fresca Gardens, Inc",94103.0,"53,548"
17342,94269,Chanvi,94103.0,"53,548"
17343,79196,Veraci Pizza,94103.0,"53,548"
17344,2326,IRMA'S PAMPANGA RESTAURANT,94103.0,"53,548"
17345,85007,The Wooden Nickel,94103.0,"53,548"
17346,81680,Sharetea,94103.0,"53,548"
17347,62769,Loving Hut Vegan Cuisine,94103.0,"53,548"
17348,4057,BIN 55,94103.0,"53,548"
17349,76817,Lers Ros 16th Street,94103.0,"53,548"
17350,84038,Delarosa,94103.0,"53,548"
17351,76817,Lers Ros 16th Street,94103.0,"53,548"
17352,61427,Nick's Foods,94103.0,"53,548"
17353,5998,CENTRO LATINO DE SAN FRANCISCO,94103.0,"53,548"
17354,75108,Panchitas Cart,94103.0,"53,548"
17355,84038,Delarosa,94103.0,"53,548"
